2019-01-30 13:05:32 INFO Infer_LearnLib |SUL name: BitVise.dot.fixed.kiss
2019-01-30 13:05:32 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:32 INFO Experiment |Searching for counterexample
2019-01-30 13:05:32 INFO Experiment |KEXINIT KEX30 NEWKEYS CH_OPEN SERVICE_REQUEST_AUTH KEXINIT_PROCEED UA_PK_OK KEX30 KEX30
2019-01-30 13:05:32 INFO Experiment |Starting round 24
2019-01-30 13:05:32 INFO Experiment |Learning
2019-01-30 13:05:32 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:32 INFO Experiment |Searching for counterexample
2019-01-30 13:05:32 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT_PROCEED UA_PK_OK KEX30 KEX30
2019-01-30 13:05:32 INFO Experiment |Starting round 25
2019-01-30 13:05:32 INFO Experiment |Learning
2019-01-30 13:05:32 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:32 INFO Experiment |Searching for counterexample
2019-01-30 13:05:32 INFO Experiment |KEXINIT KEX30 NEWKEYS CH_OPEN KEXINIT KEX30 KEX30 KEX30
2019-01-30 13:05:32 INFO Experiment |Starting round 26
2019-01-30 13:05:32 INFO Experiment |Learning
2019-01-30 13:05:32 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:32 INFO Experiment |Searching for counterexample
2019-01-30 13:05:32 INFO Experiment |KEXINIT KEX30 NEWKEYS CH_OPEN KEXINIT KEX30 CH_CLOSE KEX30 KEX30
2019-01-30 13:05:32 INFO Experiment |Starting round 27
2019-01-30 13:05:32 INFO Experiment |Learning
2019-01-30 13:05:32 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:32 INFO Experiment |Searching for counterexample
2019-01-30 13:05:32 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT_PROCEED UA_PK_NOK KEX30 KEX30
2019-01-30 13:05:32 INFO Experiment |Starting round 28
2019-01-30 13:05:32 INFO Experiment |Learning
2019-01-30 13:05:32 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:32 INFO Experiment |Searching for counterexample
2019-01-30 13:05:32 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT_PROCEED UA_PK_NOK CH_OPEN KEX30 KEX30
2019-01-30 13:05:32 INFO Experiment |Starting round 29
2019-01-30 13:05:32 INFO Experiment |Learning
2019-01-30 13:05:32 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:32 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN KEXINIT_PROCEED CH_CLOSE KEX30 KEX30
2019-01-30 13:05:33 INFO Experiment |Starting round 30
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN KEXINIT_PROCEED CH_DATA CH_EOF KEX30 KEX30
2019-01-30 13:05:33 INFO Experiment |Starting round 31
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN KEXINIT CH_DATA CH_EOF KEX30 KEX30
2019-01-30 13:05:33 INFO Experiment |Starting round 32
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT KEX30 UA_PK_OK CH_OPEN CH_DATA CH_EOF KEX30
2019-01-30 13:05:33 INFO Experiment |Starting round 33
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN CH_DATA CH_EOF
2019-01-30 13:05:33 INFO Experiment |Starting round 34
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT UA_PK_OK CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:33 INFO Experiment |Starting round 35
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK KEXINIT CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:33 INFO Experiment |Starting round 36
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK KEXINIT_PROCEED KEX30 CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:33 INFO Experiment |Starting round 37
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS CH_OPEN SERVICE_REQUEST_AUTH KEXINIT UA_PK_OK CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:33 INFO Experiment |Starting round 38
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS CH_OPEN SERVICE_REQUEST_AUTH UA_PK_OK KEXINIT CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:33 INFO Experiment |Starting round 39
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS CH_OPEN SERVICE_REQUEST_AUTH UA_PK_OK KEXINIT_PROCEED KEX30 CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:33 INFO Experiment |Starting round 40
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN CH_DATA KEXINIT_PROCEED CH_CLOSE KEX30 CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:33 INFO Experiment |Starting round 41
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN KEXINIT_PROCEED CH_EOF KEX30 CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:33 INFO Experiment |Starting round 42
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT_PROCEED UA_PK_OK CH_OPEN KEX30 KEX30 CH_CLOSE
2019-01-30 13:05:33 INFO Experiment |Starting round 43
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT_PROCEED UA_PK_OK CH_OPEN CH_DATA CH_EOF KEX30 KEX30 CH_CLOSE
2019-01-30 13:05:33 INFO Experiment |Starting round 44
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:33 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN CH_DATA KEXINIT_PROCEED CH_CLOSE CH_OPEN KEX30 KEX30 CH_EOF
2019-01-30 13:05:33 INFO Experiment |Starting round 45
2019-01-30 13:05:33 INFO Experiment |Learning
2019-01-30 13:05:33 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:33 INFO Experiment |Searching for counterexample
2019-01-30 13:05:34 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN CH_EOF CH_CLOSE KEXINIT CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:34 INFO Experiment |Starting round 46
2019-01-30 13:05:34 INFO Experiment |Learning
2019-01-30 13:05:34 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:34 INFO Experiment |Searching for counterexample
2019-01-30 13:05:34 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT KEX30 UA_PK_OK NEWKEYS KEXINIT CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:34 INFO Experiment |Starting round 47
2019-01-30 13:05:34 INFO Experiment |Learning
2019-01-30 13:05:34 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:34 INFO Experiment |Searching for counterexample
2019-01-30 13:05:34 INFO Experiment |KEXINIT KEX30 NEWKEYS CH_OPEN SERVICE_REQUEST_AUTH KEXINIT KEX30 UA_PK_OK CH_CLOSE NEWKEYS KEXINIT CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:34 INFO Experiment |Starting round 48
2019-01-30 13:05:34 INFO Experiment |Learning
2019-01-30 13:05:34 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:34 INFO Experiment |Searching for counterexample
2019-01-30 13:05:34 INFO Infer_LearnLib |Rounds: 48
2019-01-30 13:05:34 INFO Infer_LearnLib |MQ [resets]: 3658
2019-01-30 13:05:34 INFO Infer_LearnLib |MQ [symbols]: 32316
2019-01-30 13:05:34 INFO Infer_LearnLib |EQ [resets]: 96541
2019-01-30 13:05:34 INFO Infer_LearnLib |EQ [symbols]: 1033241
2019-01-30 13:05:34 INFO SimpleProfiler |Learning [ms]: 199
2019-01-30 13:05:34 INFO SimpleProfiler |Searching for counterexample [ms]: 1914
2019-01-30 13:05:34 INFO Infer_LearnLib |Qsize: 66
2019-01-30 13:05:34 INFO Infer_LearnLib |Isize: 13
2019-01-30 13:05:34 INFO Infer_LearnLib |Equivalent: OK
2019-01-30 13:05:34 INFO Infer_LearnLib |Info: N/A
