2019-01-30 13:05:37 INFO Infer_LearnLib |SUL name: OpenSSH.dot.fixed.kiss
2019-01-30 13:05:38 INFO Experiment |Learning
2019-01-30 13:05:38 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:38 INFO Experiment |Searching for counterexample
2019-01-30 13:05:38 INFO Experiment |REKEY SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN CH_REQUEST_PTY CH_REQUEST_PTY
2019-01-30 13:05:38 INFO Experiment |Starting round 17
2019-01-30 13:05:38 INFO Experiment |Learning
2019-01-30 13:05:38 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:38 INFO Experiment |Searching for counterexample
2019-01-30 13:05:39 INFO Experiment |REKEY SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN REKEY KEXINIT KEX30 NEWKEYS CH_CLOSE
2019-01-30 13:05:39 INFO Experiment |Starting round 18
2019-01-30 13:05:39 INFO Experiment |Learning
2019-01-30 13:05:39 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:39 INFO Experiment |Searching for counterexample
2019-01-30 13:05:41 INFO Experiment |REKEY SERVICE_REQUEST_AUTH UA_PK_OK REKEY KEXINIT KEX30 NEWKEYS CH_OPEN
2019-01-30 13:05:41 INFO Experiment |Starting round 19
2019-01-30 13:05:41 INFO Experiment |Learning
2019-01-30 13:05:41 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:41 INFO Experiment |Searching for counterexample
2019-01-30 13:05:41 INFO Experiment |REKEY SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN CH_REQUEST_PTY KEXINIT KEX30 NEWKEYS CH_REQUEST_PTY
2019-01-30 13:05:41 INFO Experiment |Starting round 20
2019-01-30 13:05:41 INFO Experiment |Learning
2019-01-30 13:05:41 INFO Experiment |de.learnlib.algorithms.ttt.mealy.TTTHypothesisMealy@5ae63ade
2019-01-30 13:05:41 INFO Experiment |Searching for counterexample
2019-01-30 13:05:41 INFO Infer_LearnLib |Rounds: 20
2019-01-30 13:05:41 INFO Infer_LearnLib |MQ [resets]: 2299
2019-01-30 13:05:41 INFO Infer_LearnLib |MQ [symbols]: 15786
2019-01-30 13:05:41 INFO Infer_LearnLib |EQ [resets]: 340714
2019-01-30 13:05:41 INFO Infer_LearnLib |EQ [symbols]: 2499724
2019-01-30 13:05:41 INFO SimpleProfiler |Learning [ms]: 76
2019-01-30 13:05:41 INFO SimpleProfiler |Searching for counterexample [ms]: 3818
2019-01-30 13:05:41 INFO Infer_LearnLib |Qsize: 31
2019-01-30 13:05:41 INFO Infer_LearnLib |Isize: 22
2019-01-30 13:05:41 INFO Infer_LearnLib |Equivalent: OK
2019-01-30 13:05:41 INFO Infer_LearnLib |Info: N/A
