2019-01-30 13:05:50 INFO Infer_LearnLib |SUL name: BitVise.dot.fixed.kiss
2019-01-30 13:05:52 INFO Experiment |Searching for counterexample
2019-01-30 13:05:52 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT_PROCEED UA_PK_OK CH_OPEN CH_DATA CH_CLOSE CH_OPEN CH_DATA KEX30 KEX30 CH_EOF
2019-01-30 13:05:52 INFO Experiment |Starting round 12
2019-01-30 13:05:52 INFO Experiment |Learning
2019-01-30 13:05:52 INFO Experiment |net.automatalib.automata.transout.impl.compact.CompactMealy@1d16f93d
2019-01-30 13:05:52 INFO Experiment |Searching for counterexample
2019-01-30 13:05:53 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT UA_PK_OK CH_OPEN CH_EOF CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:53 INFO Experiment |Starting round 13
2019-01-30 13:05:53 INFO Experiment |Learning
2019-01-30 13:05:53 INFO Experiment |net.automatalib.automata.transout.impl.compact.CompactMealy@1d16f93d
2019-01-30 13:05:53 INFO Experiment |Searching for counterexample
2019-01-30 13:05:53 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN KEXINIT_PROCEED CH_EOF KEX30 CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:53 INFO Experiment |Starting round 14
2019-01-30 13:05:53 INFO Experiment |Learning
2019-01-30 13:05:53 INFO Experiment |net.automatalib.automata.transout.impl.compact.CompactMealy@1d16f93d
2019-01-30 13:05:53 INFO Experiment |Searching for counterexample
2019-01-30 13:05:53 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH UA_PK_OK CH_OPEN CH_CLOSE KEXINIT CH_CLOSE CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:53 INFO Experiment |Starting round 15
2019-01-30 13:05:53 INFO Experiment |Learning
2019-01-30 13:05:53 INFO Experiment |net.automatalib.automata.transout.impl.compact.CompactMealy@1d16f93d
2019-01-30 13:05:53 INFO Experiment |Searching for counterexample
2019-01-30 13:05:53 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT KEX30 UA_PK_OK CH_OPEN CH_DATA CH_CLOSE NEWKEYS KEXINIT CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:53 INFO Experiment |Starting round 16
2019-01-30 13:05:53 INFO Experiment |Learning
2019-01-30 13:05:53 INFO Experiment |net.automatalib.automata.transout.impl.compact.CompactMealy@1d16f93d
2019-01-30 13:05:53 INFO Experiment |Searching for counterexample
2019-01-30 13:05:54 INFO Experiment |KEXINIT KEX30 NEWKEYS SERVICE_REQUEST_AUTH KEXINIT KEX30 UA_PK_OK CH_OPEN CH_EOF CH_CLOSE NEWKEYS KEXINIT CH_OPEN CH_DATA KEX30 CH_EOF
2019-01-30 13:05:54 INFO Experiment |Starting round 17
2019-01-30 13:05:54 INFO Experiment |Learning
2019-01-30 13:05:54 INFO Experiment |net.automatalib.automata.transout.impl.compact.CompactMealy@1d16f93d
2019-01-30 13:05:54 INFO Experiment |Searching for counterexample
2019-01-30 13:05:54 INFO Infer_LearnLib |Rounds: 17
2019-01-30 13:05:54 INFO Infer_LearnLib |MQ [resets]: 13932
2019-01-30 13:05:54 INFO Infer_LearnLib |MQ [symbols]: 146399
2019-01-30 13:05:54 INFO Infer_LearnLib |EQ [resets]: 184493
2019-01-30 13:05:54 INFO Infer_LearnLib |EQ [symbols]: 1894421
2019-01-30 13:05:54 INFO SimpleProfiler |Learning [ms]: 376
2019-01-30 13:05:54 INFO SimpleProfiler |Searching for counterexample [ms]: 3398
2019-01-30 13:05:54 INFO Infer_LearnLib |Qsize: 66
2019-01-30 13:05:54 INFO Infer_LearnLib |Isize: 13
2019-01-30 13:05:54 INFO Infer_LearnLib |Equivalent: OK
2019-01-30 13:05:54 INFO Infer_LearnLib |Info: N/A
